Local time,Ask,Bid,AskVolume,BidVolume
06.06.2022 04:12:16.101 GMT+0200,12.084000000000001,12.056,0.018,0.018
06.06.2022 04:12:27.349 GMT+0200,12.084000000000001,12.065999999999999,0.018,0.018
06.06.2022 04:12:36.442 GMT+0200,12.093,12.077,0.018,0.018
06.06.2022 04:12:37.394 GMT+0200,12.104000000000001,12.075999999999999,0.018,0.018
06.06.2022 04:14:03.403 GMT+0200,12.104000000000001,12.085999999999999,0.018,0.018
06.06.2022 04:14:10.223 GMT+0200,12.103,12.077,0.018,0.018
06.06.2022 04:14:11.233 GMT+0200,12.103,12.087000000000002,0.018,0.018
06.06.2022 04:14:32.714 GMT+0200,12.114,12.096,0.018,0.018
06.06.2022 04:14:33.716 GMT+0200,12.124,12.096,0.018,0.018
06.06.2022 04:14:55.357 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 04:15:17.254 GMT+0200,12.133,12.117,0.018,0.018
06.06.2022 04:15:18.742 GMT+0200,12.123,12.107000000000001,0.018,0.018
06.06.2022 04:15:36.039 GMT+0200,12.124,12.096,0.018,0.018
06.06.2022 04:16:24.044 GMT+0200,12.123,12.107000000000001,0.018,0.018
06.06.2022 04:16:32.758 GMT+0200,12.133,12.117,0.018,0.018
06.06.2022 04:16:33.763 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 04:17:00.940 GMT+0200,12.164000000000001,12.136,0.018,0.018
06.06.2022 04:17:01.931 GMT+0200,12.154000000000002,12.136,0.018,0.018
06.06.2022 04:17:13.615 GMT+0200,12.163,12.137,0.018,0.018
06.06.2022 04:17:30.226 GMT+0200,12.153,12.137,0.018,0.018
06.06.2022 04:17:31.224 GMT+0200,12.164000000000001,12.136,0.018,0.018
06.06.2022 04:17:40.650 GMT+0200,12.154000000000002,12.136,0.018,0.018
06.06.2022 04:18:22.689 GMT+0200,12.163,12.137,0.018,0.018
06.06.2022 04:18:56.374 GMT+0200,12.183,12.157,0.018,0.018
06.06.2022 04:18:57.356 GMT+0200,12.174000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:18:58.356 GMT+0200,12.184000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:21:37.576 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 04:21:37.626 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 04:21:38.610 GMT+0200,12.163,12.137,0.018,0.018
06.06.2022 04:21:44.610 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 04:21:49.955 GMT+0200,12.174000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:22:34.490 GMT+0200,12.184000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:22:35.491 GMT+0200,12.174000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:22:38.549 GMT+0200,12.183,12.157,0.018,0.018
06.06.2022 04:22:46.122 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 04:23:12.806 GMT+0200,12.164000000000001,12.145999999999999,0.018,0.018
06.06.2022 04:23:25.094 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 04:23:26.089 GMT+0200,12.183,12.137,0.018,0.018
06.06.2022 04:23:28.158 GMT+0200,12.164000000000001,12.145999999999999,0.018,0.018
06.06.2022 04:23:34.449 GMT+0200,12.183,12.137,0.018,0.018
06.06.2022 04:23:40.799 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 04:23:43.801 GMT+0200,12.183,12.137,0.018,0.018
06.06.2022 04:23:47.076 GMT+0200,12.174000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:23:57.342 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 04:23:59.558 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 04:24:08.814 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 04:24:53.169 GMT+0200,12.174000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:24:58.239 GMT+0200,12.164000000000001,12.145999999999999,0.018,0.018
06.06.2022 04:25:10.854 GMT+0200,12.163,12.137,0.018,0.018
06.06.2022 04:25:14.888 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 04:25:22.313 GMT+0200,12.163,12.137,0.018,0.018
06.06.2022 04:27:15.474 GMT+0200,12.144000000000002,12.126,0.018,0.018
06.06.2022 04:27:16.465 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 04:27:32.730 GMT+0200,12.134,12.116,0.018,0.018
06.06.2022 04:27:36.023 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 04:29:19.573 GMT+0200,12.133,12.117,0.018,0.018
06.06.2022 04:29:29.009 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 04:29:45.707 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 04:29:54.132 GMT+0200,12.153,12.137,0.018,0.018
06.06.2022 04:29:55.131 GMT+0200,12.163,12.137,0.018,0.018
06.06.2022 04:30:36.655 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 04:30:37.657 GMT+0200,12.184000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:30:56.638 GMT+0200,12.204,12.176,0.018,0.018
06.06.2022 04:30:57.638 GMT+0200,12.194,12.176,0.018,0.018
06.06.2022 04:31:18.486 GMT+0200,12.184000000000001,12.165999999999999,0.018,0.018
06.06.2022 04:31:20.625 GMT+0200,12.193,12.177000000000001,0.018,0.018
06.06.2022 04:31:24.326 GMT+0200,12.184000000000001,12.165999999999999,0.018,0.018
06.06.2022 04:31:25.336 GMT+0200,12.194,12.155999999999999,0.018,0.018
06.06.2022 04:31:26.327 GMT+0200,12.193,12.177000000000001,0.018,0.018
06.06.2022 04:31:30.895 GMT+0200,12.183,12.167000000000002,0.018,0.018
06.06.2022 04:32:04.949 GMT+0200,12.183,12.157,0.018,0.018
06.06.2022 04:32:39.492 GMT+0200,12.183,12.167000000000002,0.018,0.018
06.06.2022 04:32:49.498 GMT+0200,12.193,12.177000000000001,0.018,0.018
06.06.2022 04:33:24.698 GMT+0200,12.203,12.177000000000001,0.018,0.018
06.06.2022 04:33:25.341 GMT+0200,12.222999999999999,12.197000000000001,0.018,0.018
06.06.2022 04:33:26.334 GMT+0200,12.213,12.197000000000001,0.018,0.018
06.06.2022 04:33:29.338 GMT+0200,12.222999999999999,12.197000000000001,0.018,0.018
06.06.2022 04:34:19.111 GMT+0200,12.244000000000002,12.216,0.018,0.018
06.06.2022 04:34:20.117 GMT+0200,12.234000000000002,12.216,0.018,0.018
06.06.2022 04:34:33.286 GMT+0200,12.243,12.217,0.018,0.018
06.06.2022 04:35:02.732 GMT+0200,12.264000000000001,12.235999999999999,0.018,0.018
06.06.2022 04:35:03.682 GMT+0200,12.263,12.217,0.018,0.018
06.06.2022 04:35:10.224 GMT+0200,12.243,12.227,0.018,0.018
06.06.2022 04:35:14.213 GMT+0200,12.263,12.237,0.018,0.018
06.06.2022 04:35:15.169 GMT+0200,12.264000000000001,12.216,0.018,0.018
06.06.2022 04:35:15.330 GMT+0200,12.243,12.227,0.018,0.018
06.06.2022 04:35:16.332 GMT+0200,12.244000000000002,12.216,0.018,0.018
06.06.2022 04:35:19.908 GMT+0200,12.244000000000002,12.225999999999999,0.018,0.018
06.06.2022 04:35:40.308 GMT+0200,12.243,12.217,0.018,0.018
06.06.2022 04:37:01.819 GMT+0200,12.222999999999999,12.207,0.018,0.018
06.06.2022 04:37:05.770 GMT+0200,12.222999999999999,12.197000000000001,0.018,0.018
06.06.2022 04:37:20.475 GMT+0200,12.203,12.187000000000001,0.018,0.018
06.06.2022 04:37:21.475 GMT+0200,12.204,12.176,0.018,0.018
06.06.2022 04:37:47.140 GMT+0200,12.213,12.197000000000001,0.018,0.018
06.06.2022 04:37:59.932 GMT+0200,12.203,12.187000000000001,0.018,0.018
06.06.2022 04:38:00.903 GMT+0200,12.222999999999999,12.177000000000001,0.018,0.018
06.06.2022 04:38:01.733 GMT+0200,12.203,12.187000000000001,0.018,0.018
06.06.2022 04:39:01.761 GMT+0200,12.213,12.197000000000001,0.018,0.018
06.06.2022 04:39:05.772 GMT+0200,12.222999999999999,12.177000000000001,0.018,0.018
06.06.2022 04:39:06.962 GMT+0200,12.204,12.186,0.018,0.018
06.06.2022 04:39:07.966 GMT+0200,12.222999999999999,12.177000000000001,0.018,0.018
06.06.2022 04:39:10.615 GMT+0200,12.213,12.197000000000001,0.018,0.018
06.06.2022 04:39:30.339 GMT+0200,12.224000000000002,12.196,0.018,0.018
06.06.2022 04:40:11.312 GMT+0200,12.213,12.197000000000001,0.018,0.018
06.06.2022 04:40:29.200 GMT+0200,12.224000000000002,12.176,0.018,0.018
06.06.2022 04:40:40.173 GMT+0200,12.203,12.187000000000001,0.018,0.018
06.06.2022 04:40:45.611 GMT+0200,12.222999999999999,12.177000000000001,0.018,0.018
06.06.2022 04:40:47.374 GMT+0200,12.213,12.197000000000001,0.018,0.018
06.06.2022 04:41:03.561 GMT+0200,12.222999999999999,12.177000000000001,0.018,0.018
06.06.2022 04:41:04.165 GMT+0200,12.213,12.197000000000001,0.018,0.018
06.06.2022 04:41:05.167 GMT+0200,12.224000000000002,12.176,0.018,0.018
06.06.2022 04:41:33.749 GMT+0200,12.203,12.187000000000001,0.018,0.018
06.06.2022 04:41:40.434 GMT+0200,12.204,12.176,0.018,0.018
06.06.2022 04:42:02.483 GMT+0200,12.193,12.177000000000001,0.018,0.018
06.06.2022 04:42:03.484 GMT+0200,12.204,12.155999999999999,0.018,0.018
06.06.2022 04:42:06.623 GMT+0200,12.183,12.167000000000002,0.018,0.018
06.06.2022 04:42:07.626 GMT+0200,12.184000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:44:14.795 GMT+0200,12.174000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:44:25.429 GMT+0200,12.184000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:44:28.418 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 04:44:56.637 GMT+0200,12.183,12.157,0.018,0.018
06.06.2022 04:50:16.118 GMT+0200,12.174000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:50:24.015 GMT+0200,12.183,12.157,0.018,0.018
06.06.2022 04:51:05.429 GMT+0200,12.193,12.177000000000001,0.018,0.018
06.06.2022 04:51:06.418 GMT+0200,12.203,12.177000000000001,0.018,0.018
06.06.2022 04:51:08.569 GMT+0200,12.193,12.177000000000001,0.018,0.018
06.06.2022 04:51:10.544 GMT+0200,12.203,12.177000000000001,0.018,0.018
06.06.2022 04:52:17.830 GMT+0200,12.184000000000001,12.165999999999999,0.018,0.018
06.06.2022 04:52:22.777 GMT+0200,12.183,12.157,0.018,0.018
06.06.2022 04:53:55.889 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 04:53:56.882 GMT+0200,12.184000000000001,12.136,0.018,0.018
06.06.2022 04:53:58.289 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 04:54:00.541 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 04:54:01.546 GMT+0200,12.184000000000001,12.136,0.018,0.018
06.06.2022 04:54:04.973 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 04:54:05.973 GMT+0200,12.183,12.137,0.018,0.018
06.06.2022 04:54:16.566 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 04:54:19.903 GMT+0200,12.164000000000001,12.145999999999999,0.018,0.018
06.06.2022 04:54:20.994 GMT+0200,12.184000000000001,12.136,0.018,0.018
06.06.2022 04:54:24.850 GMT+0200,12.174000000000001,12.155999999999999,0.018,0.018
06.06.2022 04:54:25.854 GMT+0200,12.183,12.137,0.018,0.018
06.06.2022 04:54:28.404 GMT+0200,12.164000000000001,12.145999999999999,0.018,0.018
06.06.2022 04:54:37.555 GMT+0200,12.164000000000001,12.136,0.018,0.018
06.06.2022 04:54:55.639 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 04:54:56.639 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 04:57:23.537 GMT+0200,12.154000000000002,12.136,0.018,0.018
06.06.2022 04:58:12.233 GMT+0200,12.164000000000001,12.136,0.018,0.018
06.06.2022 04:58:14.586 GMT+0200,12.154000000000002,12.136,0.018,0.018
06.06.2022 04:58:46.711 GMT+0200,12.163,12.137,0.018,0.018
06.06.2022 04:59:15.318 GMT+0200,12.144000000000002,12.126,0.018,0.018
06.06.2022 04:59:16.323 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 05:00:32.899 GMT+0200,12.124,12.096,0.018,0.018
06.06.2022 05:02:39.442 GMT+0200,12.103,12.087000000000002,0.018,0.018
06.06.2022 05:02:40.435 GMT+0200,12.103,12.077,0.018,0.018
06.06.2022 05:02:58.567 GMT+0200,12.103,12.057,0.018,0.018
06.06.2022 05:03:00.226 GMT+0200,12.093,12.077,0.018,0.018
06.06.2022 05:03:11.491 GMT+0200,12.104000000000001,12.075999999999999,0.018,0.018
06.06.2022 05:03:19.339 GMT+0200,12.093,12.077,0.018,0.018
06.06.2022 05:04:32.150 GMT+0200,12.104000000000001,12.075999999999999,0.018,0.018
06.06.2022 05:05:30.562 GMT+0200,12.094000000000001,12.075999999999999,0.018,0.018
06.06.2022 05:05:41.529 GMT+0200,12.104000000000001,12.075999999999999,0.018,0.018
06.06.2022 05:05:45.238 GMT+0200,12.094000000000001,12.075999999999999,0.018,0.018
06.06.2022 05:06:05.079 GMT+0200,12.103,12.077,0.018,0.018
06.06.2022 05:06:32.930 GMT+0200,12.093,12.077,0.018,0.018
06.06.2022 05:06:58.716 GMT+0200,12.103,12.077,0.018,0.018
06.06.2022 05:07:40.285 GMT+0200,12.114,12.096,0.018,0.018
06.06.2022 05:07:41.285 GMT+0200,12.123,12.097000000000001,0.018,0.018
06.06.2022 05:07:46.807 GMT+0200,12.113,12.097000000000001,0.018,0.018
06.06.2022 05:08:23.220 GMT+0200,12.124,12.075999999999999,0.018,0.018
06.06.2022 05:08:40.946 GMT+0200,12.113,12.097000000000001,0.018,0.018
06.06.2022 05:08:52.354 GMT+0200,12.103,12.087000000000002,0.018,0.018
06.06.2022 05:08:53.366 GMT+0200,12.123,12.077,0.018,0.018
06.06.2022 05:09:03.677 GMT+0200,12.113,12.097000000000001,0.018,0.018
06.06.2022 05:09:14.327 GMT+0200,12.124,12.096,0.018,0.018
06.06.2022 05:10:21.515 GMT+0200,12.114,12.096,0.018,0.018
06.06.2022 05:10:38.378 GMT+0200,12.123,12.097000000000001,0.018,0.018
06.06.2022 05:11:02.807 GMT+0200,12.114,12.096,0.018,0.018
06.06.2022 05:11:18.047 GMT+0200,12.124,12.075999999999999,0.018,0.018
06.06.2022 05:11:18.870 GMT+0200,12.114,12.096,0.018,0.018
06.06.2022 05:11:22.216 GMT+0200,12.103,12.077,0.018,0.018
06.06.2022 05:13:20.827 GMT+0200,12.083,12.067,0.018,0.018
06.06.2022 05:13:21.830 GMT+0200,12.084000000000001,12.056,0.018,0.018
06.06.2022 05:13:26.129 GMT+0200,12.083,12.067,0.018,0.018
06.06.2022 05:13:39.651 GMT+0200,12.083,12.057,0.018,0.018
06.06.2022 05:14:35.537 GMT+0200,12.073,12.057,0.018,0.018
06.06.2022 05:14:42.084 GMT+0200,12.084000000000001,12.056,0.018,0.018
06.06.2022 05:15:01.315 GMT+0200,12.093,12.077,0.018,0.018
06.06.2022 05:15:02.314 GMT+0200,12.104000000000001,12.075999999999999,0.018,0.018
06.06.2022 05:15:07.956 GMT+0200,12.093,12.077,0.018,0.018
06.06.2022 05:16:07.785 GMT+0200,12.083,12.067,0.018,0.018
06.06.2022 05:16:08.784 GMT+0200,12.104000000000001,12.056,0.018,0.018
06.06.2022 05:16:10.493 GMT+0200,12.094000000000001,12.075999999999999,0.018,0.018
06.06.2022 05:16:23.762 GMT+0200,12.084000000000001,12.056,0.018,0.018
06.06.2022 05:17:55.470 GMT+0200,12.094000000000001,12.075999999999999,0.018,0.018
06.06.2022 05:17:58.610 GMT+0200,12.104000000000001,12.075999999999999,0.018,0.018
06.06.2022 05:18:06.965 GMT+0200,12.093,12.077,0.018,0.018
06.06.2022 05:18:13.999 GMT+0200,12.103,12.057,0.018,0.018
06.06.2022 05:18:20.454 GMT+0200,12.094000000000001,12.075999999999999,0.018,0.018
06.06.2022 05:18:21.460 GMT+0200,12.084000000000001,12.056,0.018,0.018
06.06.2022 05:18:41.019 GMT+0200,12.083,12.067,0.018,0.018
06.06.2022 05:19:15.559 GMT+0200,12.103,12.057,0.018,0.018
06.06.2022 05:19:27.594 GMT+0200,12.094000000000001,12.075999999999999,0.018,0.018
06.06.2022 05:19:45.347 GMT+0200,12.103,12.077,0.018,0.018
06.06.2022 05:20:23.745 GMT+0200,12.093,12.077,0.018,0.018
06.06.2022 05:20:56.392 GMT+0200,12.103,12.057,0.018,0.018
06.06.2022 05:21:14.404 GMT+0200,12.094000000000001,12.056,0.018,0.018
06.06.2022 05:21:15.292 GMT+0200,12.083,12.067,0.018,0.018
06.06.2022 05:21:16.306 GMT+0200,12.084000000000001,12.056,0.018,0.018
06.06.2022 05:21:22.846 GMT+0200,12.073,12.057,0.018,0.018
06.06.2022 05:21:27.873 GMT+0200,12.084000000000001,12.056,0.018,0.018
06.06.2022 05:22:10.894 GMT+0200,12.084000000000001,12.065999999999999,0.018,0.018
06.06.2022 05:22:15.922 GMT+0200,12.084000000000001,12.056,0.018,0.018
06.06.2022 05:22:18.443 GMT+0200,12.084000000000001,12.065999999999999,0.018,0.018
06.06.2022 05:22:28.570 GMT+0200,12.083,12.057,0.018,0.018
06.06.2022 05:22:37.095 GMT+0200,12.083,12.067,0.018,0.018
06.06.2022 05:22:40.794 GMT+0200,12.083,12.057,0.018,0.018
06.06.2022 05:23:05.382 GMT+0200,12.093,12.077,0.018,0.018
06.06.2022 05:23:46.337 GMT+0200,12.104000000000001,12.075999999999999,0.018,0.018
06.06.2022 05:31:05.536 GMT+0200,12.114,12.096,0.018,0.018
06.06.2022 05:31:06.530 GMT+0200,12.123,12.097000000000001,0.018,0.018
06.06.2022 05:31:33.158 GMT+0200,12.114,12.096,0.018,0.018
06.06.2022 05:31:44.411 GMT+0200,12.123,12.097000000000001,0.018,0.018
06.06.2022 05:31:46.396 GMT+0200,12.113,12.097000000000001,0.018,0.018
06.06.2022 05:31:48.235 GMT+0200,12.124,12.096,0.018,0.018
06.06.2022 05:32:15.695 GMT+0200,12.134,12.116,0.018,0.018
06.06.2022 05:32:16.686 GMT+0200,12.144000000000002,12.096,0.018,0.018
06.06.2022 05:32:20.913 GMT+0200,12.124,12.106,0.018,0.018
06.06.2022 05:32:21.914 GMT+0200,12.144000000000002,12.096,0.018,0.018
06.06.2022 05:32:51.165 GMT+0200,12.133,12.117,0.018,0.018
06.06.2022 05:33:06.211 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 05:33:14.889 GMT+0200,12.133,12.117,0.018,0.018
06.06.2022 05:33:41.146 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 05:34:24.736 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 05:34:33.466 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 05:34:35.581 GMT+0200,12.144000000000002,12.126,0.018,0.018
06.06.2022 05:34:42.325 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 05:37:29.516 GMT+0200,12.144000000000002,12.126,0.018,0.018
06.06.2022 05:37:30.518 GMT+0200,12.153,12.127,0.018,0.018
06.06.2022 05:37:30.990 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 05:37:36.787 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 05:37:42.351 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 05:37:44.487 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 05:37:49.680 GMT+0200,12.154000000000002,12.136,0.018,0.018
06.06.2022 05:38:19.613 GMT+0200,12.163,12.117,0.018,0.018
06.06.2022 05:38:21.206 GMT+0200,12.154000000000002,12.136,0.018,0.018
06.06.2022 05:38:31.966 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 05:38:56.861 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 05:39:15.061 GMT+0200,12.134,12.116,0.018,0.018
06.06.2022 05:39:20.331 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 05:39:24.474 GMT+0200,12.133,12.117,0.018,0.018
06.06.2022 05:39:55.640 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 05:39:56.640 GMT+0200,12.134,12.116,0.018,0.018
06.06.2022 05:40:04.367 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 05:40:05.871 GMT+0200,12.134,12.116,0.018,0.018
06.06.2022 05:40:17.348 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 05:41:08.691 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 05:41:10.568 GMT+0200,12.153,12.137,0.018,0.018
06.06.2022 05:42:04.596 GMT+0200,12.163,12.137,0.018,0.018
06.06.2022 05:43:09.175 GMT+0200,12.153,12.137,0.018,0.018
06.06.2022 05:43:17.807 GMT+0200,12.163,12.137,0.018,0.018
06.06.2022 05:45:03.059 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 05:45:11.400 GMT+0200,12.164000000000001,12.145999999999999,0.018,0.018
06.06.2022 05:45:52.119 GMT+0200,12.184000000000001,12.136,0.018,0.018
06.06.2022 05:46:10.415 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 05:46:33.104 GMT+0200,12.163,12.137,0.018,0.018
06.06.2022 05:50:52.355 GMT+0200,12.144000000000002,12.126,0.018,0.018
06.06.2022 05:50:53.345 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 05:51:03.799 GMT+0200,12.134,12.116,0.018,0.018
06.06.2022 05:51:07.780 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 05:53:24.859 GMT+0200,12.133,12.117,0.018,0.018
06.06.2022 05:53:34.923 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 05:53:35.926 GMT+0200,12.134,12.116,0.018,0.018
06.06.2022 05:53:36.924 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 05:53:37.927 GMT+0200,12.134,12.116,0.018,0.018
06.06.2022 05:53:42.204 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 05:54:24.188 GMT+0200,12.134,12.116,0.018,0.018
06.06.2022 05:55:03.355 GMT+0200,12.143,12.097000000000001,0.018,0.018
06.06.2022 05:55:22.799 GMT+0200,12.134,12.116,0.018,0.018
06.06.2022 05:55:39.397 GMT+0200,12.143,12.097000000000001,0.018,0.018
06.06.2022 05:55:47.215 GMT+0200,12.133,12.117,0.018,0.018
06.06.2022 05:55:52.847 GMT+0200,12.143,12.097000000000001,0.018,0.018
06.06.2022 05:55:56.894 GMT+0200,12.123,12.107000000000001,0.018,0.018
06.06.2022 05:55:57.893 GMT+0200,12.124,12.096,0.018,0.018
06.06.2022 05:57:07.534 GMT+0200,12.123,12.107000000000001,0.018,0.018
06.06.2022 05:57:30.842 GMT+0200,12.123,12.097000000000001,0.018,0.018
06.06.2022 05:57:40.229 GMT+0200,12.123,12.107000000000001,0.018,0.018
06.06.2022 05:57:57.098 GMT+0200,12.123,12.097000000000001,0.018,0.018
06.06.2022 05:58:03.655 GMT+0200,12.124,12.106,0.018,0.018
06.06.2022 05:58:04.667 GMT+0200,12.123,12.097000000000001,0.018,0.018
06.06.2022 05:58:07.827 GMT+0200,12.123,12.107000000000001,0.018,0.018
06.06.2022 05:58:09.984 GMT+0200,12.124,12.096,0.018,0.018
06.06.2022 05:58:15.497 GMT+0200,12.123,12.107000000000001,0.018,0.018
06.06.2022 05:58:33.125 GMT+0200,12.124,12.096,0.018,0.018
06.06.2022 05:58:37.224 GMT+0200,12.124,12.106,0.018,0.018
06.06.2022 05:58:39.914 GMT+0200,12.123,12.097000000000001,0.018,0.018
06.06.2022 05:59:00.708 GMT+0200,12.123,12.107000000000001,0.018,0.018
06.06.2022 05:59:03.807 GMT+0200,12.123,12.097000000000001,0.018,0.018
06.06.2022 05:59:17.444 GMT+0200,12.124,12.106,0.018,0.018
06.06.2022 05:59:28.206 GMT+0200,12.123,12.097000000000001,0.018,0.018
06.06.2022 05:59:29.206 GMT+0200,12.123,12.107000000000001,0.018,0.018
06.06.2022 07:00:00.745 GMT+0200,12.134,12.116,0.018,0.018
06.06.2022 07:00:03.822 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 07:00:32.546 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 07:00:34.580 GMT+0200,12.144000000000002,12.116,0.018,0.018
06.06.2022 07:00:48.735 GMT+0200,12.153,12.137,0.018,0.018
06.06.2022 07:00:52.984 GMT+0200,12.164000000000001,12.136,0.018,0.018
06.06.2022 07:01:20.341 GMT+0200,12.153,12.137,0.018,0.018
06.06.2022 07:01:40.584 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 07:01:43.850 GMT+0200,12.163,12.117,0.018,0.018
06.06.2022 07:01:52.170 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 07:01:53.187 GMT+0200,12.163,12.117,0.018,0.018
06.06.2022 07:02:02.943 GMT+0200,12.153,12.137,0.018,0.018
06.06.2022 07:02:10.586 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 07:02:24.771 GMT+0200,12.153,12.137,0.018,0.018
06.06.2022 07:02:25.769 GMT+0200,12.163,12.137,0.018,0.018
06.06.2022 07:02:36.412 GMT+0200,12.153,12.137,0.018,0.018
06.06.2022 07:02:39.132 GMT+0200,12.144000000000002,12.126,0.018,0.018
06.06.2022 07:02:40.133 GMT+0200,12.154000000000002,12.126,0.018,0.018
06.06.2022 07:02:41.140 GMT+0200,12.163,12.117,0.018,0.018
06.06.2022 07:02:48.015 GMT+0200,12.153,12.137,0.018,0.018
06.06.2022 07:03:06.065 GMT+0200,12.163,12.117,0.018,0.018
06.06.2022 07:03:23.184 GMT+0200,12.154000000000002,12.126,0.018,0.018
06.06.2022 07:03:26.483 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 07:03:36.323 GMT+0200,12.143,12.117,0.018,0.018
06.06.2022 07:03:41.025 GMT+0200,12.143,12.127,0.018,0.018
06.06.2022 07:03:48.500 GMT+0200,12.153,12.137,0.018,0.018
06.06.2022 07:04:07.559 GMT+0200,12.164000000000001,12.136,0.018,0.018
06.06.2022 07:04:14.781 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 07:04:15.772 GMT+0200,12.183,12.137,0.018,0.018
06.06.2022 07:04:15.947 GMT+0200,12.174000000000001,12.155999999999999,0.018,0.018
06.06.2022 07:04:17.736 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 07:04:32.390 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 07:04:38.366 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 07:04:42.376 GMT+0200,12.183,12.137,0.018,0.018
06.06.2022 07:04:48.289 GMT+0200,12.173,12.157,0.018,0.018
06.06.2022 07:04:49.290 GMT+0200,12.184000000000001,12.136,0.018,0.018
06.06.2022 07:04:56.600 GMT+0200,12.173,12.137,0.018,0.018
06.06.2022 07:05:03.271 GMT+0200,12.183,12.137,0.018,0.018
06.06.2022 07:05:05.489 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 07:05:18.212 GMT+0200,12.174000000000001,12.155999999999999,0.018,0.018
06.06.2022 07:05:18.882 GMT+0200,12.164000000000001,12.145999999999999,0.018,0.018
06.06.2022 07:05:20.890 GMT+0200,12.163,12.137,0.018,0.018
06.06.2022 07:05:35.777 GMT+0200,12.163,12.147,0.018,0.018
06.06.2022 07:05:38.974 GMT+0200,12.163,12.137,0.018,0.018
