Local time,Ask,Bid,AskVolume,BidVolume
06.06.2022 09:17:14.403 GMT+0200,8780.886,8773.886,0,0
06.06.2022 09:17:14.533 GMT+0200,8781.336,8774.336,0,0
06.06.2022 09:17:15.862 GMT+0200,8780.786,8773.786,0,0
06.06.2022 09:17:17.576 GMT+0200,8780.776,8773.776,0,0
06.06.2022 09:17:18.333 GMT+0200,8780.866,8773.866,0.0001,0
06.06.2022 09:17:20.396 GMT+0200,8781.216,8774.216,0,0
06.06.2022 09:17:20.530 GMT+0200,8781.666,8774.666,0,0
06.06.2022 09:17:20.648 GMT+0200,8782.766,8775.766,0,0
06.06.2022 09:17:22.190 GMT+0200,8783.416,8776.416,0,0
06.06.2022 09:17:23.752 GMT+0200,8782.256,8775.256,0,0.0001
06.06.2022 09:17:23.855 GMT+0200,8783.416,8776.416,0,0
06.06.2022 09:17:24.398 GMT+0200,8782.646,8775.646,0,0
06.06.2022 09:17:30.351 GMT+0200,8782.736,8775.736,0,0
06.06.2022 09:17:37.377 GMT+0200,8781.586,8774.586,0,0
06.06.2022 09:17:37.643 GMT+0200,8781.236,8774.236,0,0
06.06.2022 09:17:39.164 GMT+0200,8781.636,8774.636,0,0
06.06.2022 09:17:39.295 GMT+0200,8782.786,8775.786,0,0
06.06.2022 09:17:43.116 GMT+0200,8783.336,8776.336,0,0
06.06.2022 09:17:44.062 GMT+0200,8782.736,8775.736,0,0
06.06.2022 09:17:45.105 GMT+0200,8783.236,8776.236,0,0
06.06.2022 09:17:45.352 GMT+0200,8782.636,8775.636,0,0
06.06.2022 09:17:46.096 GMT+0200,8782.826,8775.826,0,0
06.06.2022 09:17:46.860 GMT+0200,8781.626,8774.626,0,0
06.06.2022 09:17:57.238 GMT+0200,8781.176,8774.176,0,0
06.06.2022 09:18:00.303 GMT+0200,8781.266,8774.266,0,0
06.06.2022 09:18:00.427 GMT+0200,8782.876,8775.876,0,0
06.06.2022 09:18:01.268 GMT+0200,8782.566,8775.566,0,0
06.06.2022 09:18:02.891 GMT+0200,8782.266,8775.266,0,0
06.06.2022 09:18:03.010 GMT+0200,8782.376,8775.376,0,0
06.06.2022 09:18:04.802 GMT+0200,8782.616,8775.616,0,0
06.06.2022 09:18:05.024 GMT+0200,8782.116,8775.116,0,0
06.06.2022 09:18:05.259 GMT+0200,8782.716,8775.716,0,0.0001
06.06.2022 09:18:06.092 GMT+0200,8782.066,8775.066,0,0
06.06.2022 09:18:06.387 GMT+0200,8781.716,8774.716,0,0.0001
06.06.2022 09:18:07.378 GMT+0200,8782.616,8775.616,0,0
06.06.2022 09:18:08.052 GMT+0200,8782.056,8775.056,0,0
06.06.2022 09:18:09.182 GMT+0200,8781.806,8774.806,0,0
06.06.2022 09:18:11.199 GMT+0200,8780.756,8773.756,0,0
06.06.2022 09:18:12.519 GMT+0200,8781.376,8774.376,0,0
06.06.2022 09:18:12.640 GMT+0200,8781.116,8774.116,0,0
06.06.2022 09:18:13.205 GMT+0200,8780.616,8773.616,0,0
06.06.2022 09:18:13.966 GMT+0200,8781.316,8774.316,0,0
06.06.2022 09:18:15.455 GMT+0200,8780.566,8773.566,0,0
06.06.2022 09:18:19.148 GMT+0200,8781.316,8774.316,0,0
06.06.2022 09:18:19.257 GMT+0200,8780.666,8773.666,0,0
06.06.2022 09:18:20.480 GMT+0200,8781.876,8774.876,0,0
06.06.2022 09:18:20.642 GMT+0200,8780.616,8773.616,0,0
06.06.2022 09:18:22.118 GMT+0200,8781.266,8774.266,0,0
06.06.2022 09:18:22.259 GMT+0200,8781.616,8774.616,0,0
06.06.2022 09:18:25.001 GMT+0200,8782.166,8775.166,0,0
06.06.2022 09:18:25.295 GMT+0200,8781.816,8774.816,0,0
06.06.2022 09:18:25.423 GMT+0200,8782.216,8775.216,0,0
06.06.2022 09:18:26.030 GMT+0200,8782.866,8775.866,0,0
06.06.2022 09:18:26.620 GMT+0200,8782.556,8775.556,0,0
06.06.2022 09:18:26.859 GMT+0200,8782.206,8775.206,0,0
06.06.2022 09:18:26.974 GMT+0200,8782.366,8775.366,0,0
06.06.2022 09:18:27.123 GMT+0200,8782.206,8775.206,0,0
06.06.2022 09:18:27.278 GMT+0200,8782.806,8775.806,0,0
06.06.2022 09:18:30.235 GMT+0200,8782.646,8775.646,0,0
06.06.2022 09:18:38.283 GMT+0200,8782.846,8775.846,0,0
06.06.2022 09:18:39.944 GMT+0200,8783.346,8776.346,0,0
06.06.2022 09:18:40.065 GMT+0200,8781.686,8774.686,0,0
06.06.2022 09:18:42.072 GMT+0200,8783.346,8776.346,0,0
06.06.2022 09:18:43.866 GMT+0200,8783.586,8776.586,0,0
06.06.2022 09:18:44.122 GMT+0200,8784.336,8777.336,0,0
06.06.2022 09:18:49.355 GMT+0200,8783.836,8776.836,0,0
06.06.2022 09:18:49.466 GMT+0200,8782.776,8775.776,0,0
06.06.2022 09:18:50.103 GMT+0200,8782.716,8775.716,0,0
06.06.2022 09:18:51.147 GMT+0200,8783.516,8776.516,0,0
06.06.2022 09:18:55.087 GMT+0200,8783.556,8776.556,0,0
06.06.2022 09:18:56.009 GMT+0200,8782.756,8775.756,0,0
06.06.2022 09:18:57.687 GMT+0200,8781.606,8774.606,0,0
06.06.2022 09:19:00.315 GMT+0200,8782.056,8775.056,0,0
06.06.2022 09:19:01.732 GMT+0200,8781.506,8774.506,0,0
06.06.2022 09:19:07.725 GMT+0200,8781.256,8774.256,0,0
06.06.2022 09:19:09.359 GMT+0200,8780.606,8773.606,0,0
06.06.2022 09:19:14.584 GMT+0200,8780.616,8773.616,0,0
06.06.2022 09:19:23.067 GMT+0200,8781.006,8774.006,0,0
06.06.2022 09:19:24.624 GMT+0200,8780.606,8773.606,0,0
06.06.2022 09:19:29.921 GMT+0200,8780.816,8773.816,0,0
06.06.2022 09:19:30.027 GMT+0200,8779.666,8772.666,0,0
06.06.2022 09:19:35.016 GMT+0200,8780.166,8773.166,0,0.0002
06.06.2022 09:19:35.352 GMT+0200,8780.716,8773.716,0,0
06.06.2022 09:19:44.839 GMT+0200,8779.566,8772.566,0,0
06.06.2022 09:19:46.015 GMT+0200,8780.826,8773.826,0,0
06.06.2022 09:19:46.126 GMT+0200,8780.766,8773.766,0,0
06.06.2022 09:19:46.252 GMT+0200,8780.826,8773.826,0,0
06.06.2022 09:19:48.139 GMT+0200,8780.516,8773.516,0,0
06.06.2022 09:19:54.386 GMT+0200,8780.326,8773.326,0,0
06.06.2022 09:19:57.468 GMT+0200,8779.216,8772.216,0,0.0002
06.06.2022 09:20:00.199 GMT+0200,8778.016,8771.016,0,0.0002
06.06.2022 09:20:00.448 GMT+0200,8779.266,8772.266,0,0.0002
06.06.2022 09:20:00.886 GMT+0200,8778.566,8771.566,0,0.0002
06.06.2022 09:20:06.072 GMT+0200,8778.726,8771.726,0,0
06.06.2022 09:20:23.434 GMT+0200,8778.126,8771.126,0,0
06.06.2022 09:20:23.924 GMT+0200,8777.676,8770.676,0,0
06.06.2022 09:20:27.059 GMT+0200,8777.336,8770.336,0.0001,0
06.06.2022 09:20:29.578 GMT+0200,8777.176,8770.176,0,0
06.06.2022 09:20:29.713 GMT+0200,8777.526,8770.526,0,0
06.06.2022 09:20:31.057 GMT+0200,8776.726,8769.726,0,0
06.06.2022 09:20:33.032 GMT+0200,8777.276,8770.276,0,0
06.06.2022 09:20:33.291 GMT+0200,8776.726,8769.726,0,0
06.06.2022 09:20:35.091 GMT+0200,8775.776,8768.776,0,0
06.06.2022 09:20:35.199 GMT+0200,8776.076,8769.076,0,0
06.06.2022 09:20:35.659 GMT+0200,8776.626,8769.626,0,0
06.06.2022 09:20:35.763 GMT+0200,8777.526,8770.526,0,0
06.06.2022 09:20:37.699 GMT+0200,8778.176,8771.176,0,0
06.06.2022 09:20:38.177 GMT+0200,8778.266,8771.266,0,0
06.06.2022 09:20:38.974 GMT+0200,8778.326,8771.326,0,0
06.06.2022 09:20:51.119 GMT+0200,8778.116,8771.116,0.0001,0
06.06.2022 09:20:56.456 GMT+0200,8778.206,8771.206,0,0
06.06.2022 09:20:56.904 GMT+0200,8778.706,8771.706,0,0
06.06.2022 09:21:02.312 GMT+0200,8779.816,8772.816,0,0
06.06.2022 09:21:03.378 GMT+0200,8778.756,8771.756,0,0
06.06.2022 09:21:04.866 GMT+0200,8779.106,8772.106,0,0
06.06.2022 09:21:06.064 GMT+0200,8779.046,8772.046,0,0
06.06.2022 09:21:10.017 GMT+0200,8780.306,8773.306,0,0
06.06.2022 09:21:10.132 GMT+0200,8780.146,8773.146,0,0
06.06.2022 09:21:10.389 GMT+0200,8779.496,8772.496,0,0
06.06.2022 09:21:10.564 GMT+0200,8780.806,8773.806,0,0
06.06.2022 09:21:12.492 GMT+0200,8780.596,8773.596,0,0
06.06.2022 09:21:14.156 GMT+0200,8781.296,8774.296,0,0
06.06.2022 09:21:20.765 GMT+0200,8780.576,8773.576,0,0
06.06.2022 09:21:22.358 GMT+0200,8782.626,8775.626,0,0
06.06.2022 09:21:22.486 GMT+0200,8782.786,8775.786,0,0
06.06.2022 09:21:26.240 GMT+0200,8782.016,8775.016,0,0
06.06.2022 09:21:27.862 GMT+0200,8781.516,8774.516,0,0
06.06.2022 09:21:31.423 GMT+0200,8782.216,8775.216,0,0
06.06.2022 09:21:33.068 GMT+0200,8782.466,8775.466,0,0
06.06.2022 09:21:34.479 GMT+0200,8782.166,8775.166,0,0
06.06.2022 09:21:35.558 GMT+0200,8782.466,8775.466,0,0
06.06.2022 09:21:35.666 GMT+0200,8783.116,8776.116,0,0
06.06.2022 09:21:35.768 GMT+0200,8782.466,8775.466,0,0
06.06.2022 09:21:37.857 GMT+0200,8783.616,8776.616,0,0
06.06.2022 09:21:40.264 GMT+0200,8783.606,8776.606,0,0
06.06.2022 09:21:41.225 GMT+0200,8783.956,8776.956,0,0
06.06.2022 09:21:42.440 GMT+0200,8783.506,8776.506,0,0
06.06.2022 09:21:42.778 GMT+0200,8784.156,8777.156,0,0
06.06.2022 09:21:47.535 GMT+0200,8784.706,8777.706,0,0
06.06.2022 09:21:48.419 GMT+0200,8784.696,8777.696,0,0
06.06.2022 09:21:50.543 GMT+0200,8784.096,8777.096,0,0
06.06.2022 09:21:50.684 GMT+0200,8783.646,8776.646,0,0
06.06.2022 09:21:55.181 GMT+0200,8783.196,8776.196,0,0
06.06.2022 09:21:55.354 GMT+0200,8782.646,8775.646,0,0
06.06.2022 09:21:56.696 GMT+0200,8784.256,8777.256,0,0.0001
06.06.2022 09:21:56.804 GMT+0200,8782.646,8775.646,0,0.0001
06.06.2022 09:21:57.799 GMT+0200,8782.946,8775.946,0,0.0001
06.06.2022 09:21:57.914 GMT+0200,8784.256,8777.256,0,0.0001
06.06.2022 09:21:58.038 GMT+0200,8782.996,8775.996,0,0.0001
06.06.2022 09:22:00.025 GMT+0200,8783.446,8776.446,0,0
06.06.2022 09:22:01.526 GMT+0200,8784.196,8777.196,0,0
06.06.2022 09:22:02.066 GMT+0200,8784.496,8777.496,0,0
06.06.2022 09:22:03.072 GMT+0200,8784.096,8777.096,0,0.0001
06.06.2022 09:22:04.754 GMT+0200,8784.546,8777.546,0,0
06.06.2022 09:22:05.020 GMT+0200,8784.996,8777.996,0,0
06.06.2022 09:22:05.692 GMT+0200,8785.646,8778.646,0,0
06.06.2022 09:22:08.394 GMT+0200,8785.196,8778.196,0,0
06.06.2022 09:22:12.131 GMT+0200,8784.646,8777.646,0,0
06.06.2022 09:22:17.166 GMT+0200,8784.946,8777.946,0,0
06.06.2022 09:22:20.339 GMT+0200,8785.686,8778.686,0,0
06.06.2022 09:22:22.930 GMT+0200,8785.936,8778.936,0,0
06.06.2022 09:22:24.431 GMT+0200,8785.436,8778.436,0,0
06.06.2022 09:22:26.708 GMT+0200,8786.086,8779.086,0,0
06.06.2022 09:22:28.418 GMT+0200,8786.196,8779.196,0,0
06.06.2022 09:22:28.546 GMT+0200,8785.596,8778.596,0,0
06.06.2022 09:22:30.081 GMT+0200,8785.146,8778.146,0,0
06.06.2022 09:22:30.991 GMT+0200,8785.696,8778.696,0,0
06.06.2022 09:22:33.794 GMT+0200,8787.546,8780.546,0,0
06.06.2022 09:22:33.900 GMT+0200,8786.546,8779.546,0,0
06.06.2022 09:22:34.111 GMT+0200,8786.486,8779.486,0,0
06.06.2022 09:22:34.223 GMT+0200,8788.256,8781.256,0,0
06.06.2022 09:22:34.735 GMT+0200,8790.196,8783.196,0,0
06.06.2022 09:22:34.846 GMT+0200,8790.996,8783.996,0,0
06.06.2022 09:22:35.085 GMT+0200,8790.696,8783.696,0,0
06.06.2022 09:22:35.593 GMT+0200,8791.496,8784.496,0,0
06.06.2022 09:22:35.746 GMT+0200,8791.096,8784.096,0,0
06.06.2022 09:22:35.864 GMT+0200,8791.546,8784.546,0,0
06.06.2022 09:22:36.146 GMT+0200,8791.636,8784.636,0,0
06.06.2022 09:22:37.422 GMT+0200,8791.246,8784.246,0,0
06.06.2022 09:22:38.202 GMT+0200,8789.986,8782.986,0,0
06.06.2022 09:22:38.833 GMT+0200,8789.536,8782.536,0,0
06.06.2022 09:22:39.046 GMT+0200,8790.186,8783.186,0,0.0001
06.06.2022 09:22:39.214 GMT+0200,8790.536,8783.536,0,0.0001
06.06.2022 09:22:40.292 GMT+0200,8791.086,8784.086,0,0
06.06.2022 09:22:40.524 GMT+0200,8790.636,8783.636,0.0001,0
06.06.2022 09:22:40.626 GMT+0200,8791.036,8784.036,0.0001,0
06.06.2022 09:22:40.744 GMT+0200,8791.686,8784.686,0.0001,0
06.06.2022 09:22:41.636 GMT+0200,8790.636,8783.636,0.0001,0
06.06.2022 09:22:41.918 GMT+0200,8790.936,8783.936,0,0
06.06.2022 09:22:42.055 GMT+0200,8791.636,8784.636,0,0
06.06.2022 09:22:42.968 GMT+0200,8790.426,8783.426,0.0001,0
06.06.2022 09:22:43.550 GMT+0200,8791.076,8784.076,0,0.0001
06.06.2022 09:22:43.810 GMT+0200,8789.976,8782.976,0,0.0001
06.06.2022 09:22:43.963 GMT+0200,8790.576,8783.576,0,0
06.06.2022 09:22:44.184 GMT+0200,8790.236,8783.236,0,0
06.06.2022 09:22:48.528 GMT+0200,8788.926,8781.926,0.0001,0
06.06.2022 09:22:53.144 GMT+0200,8789.526,8782.526,0,0
06.06.2022 09:23:00.669 GMT+0200,8790.076,8783.076,0,0.0001
06.06.2022 09:23:00.805 GMT+0200,8789.676,8782.676,0,0.0001
06.06.2022 09:23:02.175 GMT+0200,8790.426,8783.426,0,0.0001
06.06.2022 09:23:19.459 GMT+0200,8789.976,8782.976,0.0001,0
06.06.2022 09:23:19.925 GMT+0200,8789.676,8782.676,0,0
06.06.2022 09:23:21.670 GMT+0200,8790.026,8783.026,0,0
06.06.2022 09:23:21.980 GMT+0200,8790.236,8783.236,0,0
06.06.2022 09:23:23.045 GMT+0200,8790.076,8783.076,0,0
06.06.2022 09:23:23.272 GMT+0200,8790.626,8783.626,0,0
06.06.2022 09:23:27.186 GMT+0200,8791.126,8784.126,0,0
06.06.2022 09:23:27.439 GMT+0200,8790.576,8783.576,0,0
06.06.2022 09:23:30.070 GMT+0200,8790.416,8783.416,0.0001,0
06.06.2022 09:23:30.456 GMT+0200,8789.566,8782.566,0.0001,0
06.06.2022 09:23:30.578 GMT+0200,8788.966,8781.966,0.0001,0
06.06.2022 09:23:30.883 GMT+0200,8789.666,8782.666,0,0
06.06.2022 09:23:32.212 GMT+0200,8789.526,8782.526,0,0
06.06.2022 09:23:38.382 GMT+0200,8790.476,8783.476,0,0
06.06.2022 09:23:40.086 GMT+0200,8789.426,8782.426,0.0001,0
06.06.2022 09:23:44.272 GMT+0200,8789.686,8782.686,0,0.0001
06.06.2022 09:23:49.089 GMT+0200,8790.686,8783.686,0,0.0001
06.06.2022 09:23:50.758 GMT+0200,8791.186,8784.186,0,0
06.06.2022 09:23:51.396 GMT+0200,8790.686,8783.686,0,0
06.06.2022 09:23:55.102 GMT+0200,8789.686,8782.686,0,0
06.06.2022 09:24:00.363 GMT+0200,8789.136,8782.136,0,0.0001
06.06.2022 09:24:04.095 GMT+0200,8789.046,8782.046,0,0
06.06.2022 09:24:04.727 GMT+0200,8788.496,8781.496,0,0
06.06.2022 09:24:05.115 GMT+0200,8789.756,8782.756,0,0
06.06.2022 09:24:05.247 GMT+0200,8788.496,8781.496,0,0
06.06.2022 09:24:07.530 GMT+0200,8787.646,8780.646,0.0001,0
06.06.2022 09:24:08.480 GMT+0200,8786.596,8779.596,0,0
06.06.2022 09:24:10.042 GMT+0200,8786.456,8779.456,0,0
06.06.2022 09:24:12.687 GMT+0200,8786.956,8779.956,0,0
06.06.2022 09:24:14.966 GMT+0200,8788.606,8781.606,0,0
06.06.2022 09:24:15.199 GMT+0200,8789.006,8782.006,0,0
06.06.2022 09:24:15.375 GMT+0200,8789.556,8782.556,0,0
06.06.2022 09:24:16.145 GMT+0200,8788.456,8781.456,0,0
06.06.2022 09:24:17.926 GMT+0200,8790.266,8783.266,0,0
06.06.2022 09:24:25.179 GMT+0200,8788.956,8781.956,0,0
06.06.2022 09:24:26.075 GMT+0200,8788.706,8781.706,0,0
06.06.2022 09:24:26.684 GMT+0200,8787.556,8780.556,0,0
06.06.2022 09:24:28.724 GMT+0200,8788.156,8781.156,0,0
06.06.2022 09:24:28.940 GMT+0200,8787.606,8780.606,0,0.0001
06.06.2022 09:24:31.450 GMT+0200,8788.556,8781.556,0,0.0001
06.06.2022 09:24:35.063 GMT+0200,8789.116,8782.116,0,0
06.06.2022 09:24:35.176 GMT+0200,8789.266,8782.266,0,0
06.06.2022 09:24:36.065 GMT+0200,8788.466,8781.466,0,0
06.06.2022 09:24:40.894 GMT+0200,8788.966,8781.966,0,0
06.06.2022 09:24:41.980 GMT+0200,8789.566,8782.566,0,0
06.06.2022 09:24:42.682 GMT+0200,8790.216,8783.216,0,0.0001
06.06.2022 09:24:43.357 GMT+0200,8789.466,8782.466,0,0
06.06.2022 09:24:46.864 GMT+0200,8790.016,8783.016,0,0.0001
06.06.2022 09:24:47.604 GMT+0200,8790.466,8783.466,0,0
06.06.2022 09:24:49.194 GMT+0200,8791.116,8784.116,0,0
06.06.2022 09:24:49.436 GMT+0200,8790.466,8783.466,0,0
06.06.2022 09:25:00.130 GMT+0200,8790.726,8783.726,0,0
06.06.2022 09:25:01.452 GMT+0200,8791.176,8784.176,0,0
06.06.2022 09:25:05.610 GMT+0200,8790.176,8783.176,0,0
06.06.2022 09:25:05.794 GMT+0200,8789.286,8782.286,0,0
06.06.2022 09:25:07.447 GMT+0200,8789.226,8782.226,0,0
06.06.2022 09:25:08.607 GMT+0200,8788.636,8781.636,0,0
06.06.2022 09:25:08.771 GMT+0200,8788.986,8781.986,0,0
06.06.2022 09:25:10.665 GMT+0200,8790.136,8783.136,0,0
06.06.2022 09:25:11.063 GMT+0200,8789.536,8782.536,0,0
06.06.2022 09:25:11.166 GMT+0200,8790.186,8783.186,0,0.0001
06.06.2022 09:25:11.495 GMT+0200,8789.536,8782.536,0,0.0001
06.06.2022 09:25:12.759 GMT+0200,8788.986,8781.986,0,0.0001
06.06.2022 09:25:13.078 GMT+0200,8788.586,8781.586,0,0.0001
06.06.2022 09:25:13.224 GMT+0200,8789.086,8782.086,0,0.0001
06.06.2022 09:25:14.074 GMT+0200,8789.026,8782.026,0,0
06.06.2022 09:25:18.991 GMT+0200,8788.226,8781.226,0,0
06.06.2022 09:25:19.613 GMT+0200,8788.726,8781.726,0,0
06.06.2022 09:25:19.847 GMT+0200,8789.126,8782.126,0,0
06.06.2022 09:25:24.006 GMT+0200,8789.166,8782.166,0,0
06.06.2022 09:25:30.187 GMT+0200,8789.766,8782.766,0,0
06.06.2022 09:25:31.019 GMT+0200,8788.506,8781.506,0,0
06.06.2022 09:25:31.136 GMT+0200,8789.106,8782.106,0.0001,0
06.06.2022 09:25:34.016 GMT+0200,8789.556,8782.556,0,0
06.06.2022 09:25:36.092 GMT+0200,8789.546,8782.546,0,0
06.06.2022 09:25:39.127 GMT+0200,8788.546,8781.546,0.0001,0
06.06.2022 09:25:39.244 GMT+0200,8789.196,8782.196,0,0
06.06.2022 09:25:45.199 GMT+0200,8788.546,8781.546,0.0001,0
06.06.2022 09:25:46.046 GMT+0200,8789.146,8782.146,0.0001,0
06.06.2022 09:25:47.853 GMT+0200,8789.256,8782.256,0,0
06.06.2022 09:25:48.067 GMT+0200,8789.756,8782.756,0.0001,0
06.06.2022 09:25:50.072 GMT+0200,8788.986,8781.986,0.0001,0
06.06.2022 09:25:57.206 GMT+0200,8788.136,8781.136,0,0
06.06.2022 09:25:57.473 GMT+0200,8787.436,8780.436,0,0
06.06.2022 09:26:00.095 GMT+0200,8788.086,8781.086,0.0001,0
06.06.2022 09:26:04.071 GMT+0200,8787.946,8780.946,0,0
06.06.2022 09:26:04.915 GMT+0200,8788.596,8781.596,0,0
06.06.2022 09:26:09.071 GMT+0200,8789.096,8782.096,0,0
06.06.2022 09:26:12.316 GMT+0200,8789.546,8782.546,0,0
06.06.2022 09:26:14.268 GMT+0200,8789.586,8782.586,0,0
06.06.2022 09:26:14.455 GMT+0200,8790.186,8783.186,0,0
06.06.2022 09:26:15.017 GMT+0200,8789.686,8782.686,0,0
06.06.2022 09:26:15.242 GMT+0200,8790.086,8783.086,0,0
06.06.2022 09:26:16.158 GMT+0200,8790.486,8783.486,0,0
06.06.2022 09:26:17.103 GMT+0200,8789.986,8782.986,0.0001,0
06.06.2022 09:26:17.255 GMT+0200,8789.486,8782.486,0.0001,0
06.06.2022 09:26:17.580 GMT+0200,8790.086,8783.086,0,0
06.06.2022 09:26:17.806 GMT+0200,8790.586,8783.586,0,0
06.06.2022 09:26:18.671 GMT+0200,8789.436,8782.436,0.0001,0
06.06.2022 09:26:23.835 GMT+0200,8789.086,8782.086,0,0
06.06.2022 09:26:26.332 GMT+0200,8788.686,8781.686,0,0
06.06.2022 09:26:30.739 GMT+0200,8789.136,8782.136,0,0.0001
06.06.2022 09:26:30.858 GMT+0200,8788.436,8781.436,0,0
06.06.2022 09:26:34.367 GMT+0200,8788.446,8781.446,0.0001,0
06.06.2022 09:26:34.962 GMT+0200,8788.096,8781.096,0,0
06.06.2022 09:26:36.656 GMT+0200,8788.546,8781.546,0,0
06.06.2022 09:26:42.382 GMT+0200,8789.756,8782.756,0,0.0001
06.06.2022 09:26:45.424 GMT+0200,8788.546,8781.546,0.0001,0
06.06.2022 09:26:46.134 GMT+0200,8789.266,8782.266,0.0001,0
06.06.2022 09:26:50.908 GMT+0200,8789.766,8782.766,0,0.0001
06.06.2022 09:26:56.103 GMT+0200,8789.116,8782.116,0,0
06.06.2022 09:26:56.904 GMT+0200,8788.566,8781.566,0,0
06.06.2022 09:26:58.447 GMT+0200,8789.166,8782.166,0,0.0001
06.06.2022 09:26:58.550 GMT+0200,8789.276,8782.276,0,0
06.06.2022 09:27:02.307 GMT+0200,8789.066,8782.066,0,0
06.06.2022 09:27:03.342 GMT+0200,8788.566,8781.566,0,0
06.06.2022 09:27:04.519 GMT+0200,8789.226,8782.226,0,0.0001
06.06.2022 09:27:05.129 GMT+0200,8789.276,8782.276,0,0
06.06.2022 09:27:06.309 GMT+0200,8788.476,8781.476,0,0
06.06.2022 09:27:08.984 GMT+0200,8788.176,8781.176,0.0001,0
06.06.2022 09:27:15.080 GMT+0200,8788.676,8781.676,0,0
06.06.2022 09:27:15.964 GMT+0200,8789.786,8782.786,0,0.0001
06.06.2022 09:27:18.166 GMT+0200,8788.986,8781.986,0,0
06.06.2022 09:27:19.570 GMT+0200,8789.536,8782.536,0,0
06.06.2022 09:27:22.939 GMT+0200,8789.186,8782.186,0,0
06.06.2022 09:27:23.547 GMT+0200,8788.486,8781.486,0,0
06.06.2022 09:27:30.075 GMT+0200,8788.526,8781.526,0,0
06.06.2022 09:27:31.632 GMT+0200,8788.976,8781.976,0,0.0001
06.06.2022 09:27:32.412 GMT+0200,8789.476,8782.476,0,0.0001
06.06.2022 09:27:35.182 GMT+0200,8789.176,8782.176,0,0
06.06.2022 09:27:36.674 GMT+0200,8788.026,8781.026,0,0
06.06.2022 09:27:39.302 GMT+0200,8789.026,8782.026,0,0
06.06.2022 09:27:42.048 GMT+0200,8790.226,8783.226,0,0
06.06.2022 09:27:42.404 GMT+0200,8789.726,8782.726,0,0
06.06.2022 09:27:42.548 GMT+0200,8788.976,8781.976,0,0
06.06.2022 09:27:44.236 GMT+0200,8789.476,8782.476,0,0
06.06.2022 09:27:46.035 GMT+0200,8789.666,8782.666,0,0
06.06.2022 09:27:49.212 GMT+0200,8790.066,8783.066,0,0.0001
06.06.2022 09:27:50.417 GMT+0200,8789.666,8782.666,0,0
06.06.2022 09:27:56.759 GMT+0200,8790.766,8783.766,0,0
06.06.2022 09:27:57.375 GMT+0200,8789.456,8782.456,0,0
06.06.2022 09:27:59.798 GMT+0200,8790.106,8783.106,0,0
06.06.2022 09:28:00.094 GMT+0200,8790.756,8783.756,0,0
06.06.2022 09:28:02.379 GMT+0200,8789.596,8782.596,0,0
06.06.2022 09:28:06.132 GMT+0200,8789.536,8782.536,0,0
06.06.2022 09:28:09.068 GMT+0200,8790.086,8783.086,0,0
06.06.2022 09:28:09.359 GMT+0200,8790.246,8783.246,0,0
06.06.2022 09:28:12.227 GMT+0200,8790.236,8783.236,0,0
06.06.2022 09:28:15.352 GMT+0200,8789.126,8782.126,0,0
06.06.2022 09:28:15.805 GMT+0200,8789.236,8782.236,0,0
06.06.2022 09:28:15.935 GMT+0200,8787.976,8780.976,0,0
06.06.2022 09:28:17.316 GMT+0200,8788.476,8781.476,0,0
06.06.2022 09:28:20.720 GMT+0200,8788.176,8781.176,0.0001,0
06.06.2022 09:28:22.534 GMT+0200,8788.236,8781.236,0,0
06.06.2022 09:28:26.757 GMT+0200,8787.176,8780.176,0,0.0001
06.06.2022 09:28:27.288 GMT+0200,8786.576,8779.576,0,0
06.06.2022 09:28:28.111 GMT+0200,8787.026,8780.026,0,0.0001
06.06.2022 09:28:32.131 GMT+0200,8787.676,8780.676,0,0
06.06.2022 09:28:35.895 GMT+0200,8788.026,8781.026,0,0
06.06.2022 09:28:37.583 GMT+0200,8787.576,8780.576,0,0
06.06.2022 09:28:43.884 GMT+0200,8787.926,8780.926,0,0
06.06.2022 09:28:47.540 GMT+0200,8787.576,8780.576,0,0
06.06.2022 09:28:49.466 GMT+0200,8788.736,8781.736,0,0.0001
06.06.2022 09:28:52.347 GMT+0200,8788.626,8781.626,0.0001,0
06.06.2022 09:28:55.679 GMT+0200,8789.076,8782.076,0,0
06.06.2022 09:28:56.376 GMT+0200,8788.576,8781.576,0,0
06.06.2022 09:28:58.986 GMT+0200,8788.076,8781.076,0.0001,0
06.06.2022 09:29:01.519 GMT+0200,8787.526,8780.526,0,0
06.06.2022 09:29:04.194 GMT+0200,8787.976,8780.976,0,0.0001
06.06.2022 09:29:05.796 GMT+0200,8787.576,8780.576,0,0
06.06.2022 09:29:06.293 GMT+0200,8788.176,8781.176,0,0
06.06.2022 09:29:07.534 GMT+0200,8788.676,8781.676,0,0
06.06.2022 09:29:07.750 GMT+0200,8788.976,8781.976,0,0
06.06.2022 09:29:07.911 GMT+0200,8788.676,8781.676,0,0
06.06.2022 09:29:10.541 GMT+0200,8789.626,8782.626,0,0
06.06.2022 09:29:19.242 GMT+0200,8790.026,8783.026,0,0.0001
06.06.2022 09:29:19.363 GMT+0200,8790.476,8783.476,0,0.0001
06.06.2022 09:29:20.186 GMT+0200,8790.516,8783.516,0,0
06.06.2022 09:29:20.475 GMT+0200,8790.726,8783.726,0.0001,0
06.06.2022 09:29:21.445 GMT+0200,8790.226,8783.226,0,0
06.06.2022 09:29:24.253 GMT+0200,8789.626,8782.626,0,0
